candidate_id,rank_cientifico,gene_id,gene_key,family,source_plugin,status_elegibilidade,motivo_elegibilidade,historias_total,historias_com_gene,historias_sem_gene,gain_com_gene,stop_com_gene,gain_sem_gene,stop_sem_gene,cobertura_pct,taxa_gain_gene_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,entropia_alvo,information_gain,mutual_information,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bayes_media_pct,bayes_ic_inferior_pct,bayes_ic_superior_pct,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,dep_n_a,dep_jaccard_a,dep_n_b,dep_jaccard_b,ant_n_a,ant_n_b,score_qualidade,score_informacao,score_significancia,score_robustez,score_evidencia,score_rede,indice_candidato_0_100,faixa_evidencia
CGENE_D96054AC5ACD,222,GENE_FF7A9C9785CD,NUM::DIAS_ACIMA_50_PCT::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,826,2,263,563,1,1,99.7584541063,31.8401937046,31.884057971,0.998624257099,-0.000437583140797,0.999356449661,0.903116172157,0.000245841109267,0.000245841109267,0.467140319716,0.536284457529,0.302956149512,0.582035088277,-0.0191282270339,31.884057971,28.7541587412,35.0968502388,31.8207021792,28.8105326877,35.1089588378,1.59293790414,1,0.48789346247,787,0.210837506568,,,0.573356807512,0.284428794992,0.338615023474,0.925078247261,0.93955399061,0.864143192488,60.1863262911,FAIXA_EVIDENCIA_BAIXA
CGENE_9BF6E467C5E6,223,GENE_E318C3D3CCB9,NUM::SCORE_ESTABILIDADE::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,216,612,33,183,231,381,26.0869565217,15.2777777778,31.884057971,0.479166666667,-0.0433207309389,0.8039914469,0.903116172157,0.0354526735478,0.0354526735478,0.297423887588,3.56569091152e-10,37.1069305382,1.11825564656e-09,-0.211695851401,15.5963302752,11.1012767453,20.6887092134,15.2578703704,10.6481481481,20.3703703704,2.43171223534,56,0.149688127439,504,0.162565001947,2,10,0.0786384976526,0.986306729264,0.985328638498,0.618544600939,0.764084507042,0.634389671362,60.0489045383,FAIXA_EVIDENCIA_BAIXA
CGENE_BDFDE2E18E4F,224,GENE_380A04685FDE,FAIXA_POS_09::AJUSTE_ESTRUTURA_COMPRA_SUBIU,FAIXA_POS_09,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,37,791,15,22,249,542,4.46859903382,40.5405405405,31.884057971,1.2714987715,0.00386823496464,1.14558629776,0.903116172157,0.00111984232191,0.00111984232191,1.48411829135,0.27925876614,1.33633744517,0.247680901311,0.0401737988311,41.0256410256,26.3098237251,56.613846139,40.7918918919,24.3243243243,56.7567567568,8.0780000835,192,0.0617752161911,48,0.0773528003148,105,33,0.846830985915,0.549882629108,0.570422535211,0.449530516432,0.433098591549,0.31220657277,59.8415492958,FAIXA_EVIDENCIA_BAIXA
CGENE_23D65B68F4F6,225,GENE_E638D6F0D08E,TRANSICAO::AJUSTE_ESTRUTURA_VENDA_ESTAVEL=>CONFIRMACOES_CANDIDATA_ACELEROU_POS,TRANSICAO,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,49,779,19,30,245,534,5.91787439614,38.7755102041,31.884057971,1.21614100186,0.00407827487223,1.11256038647,0.903116172157,0.000961505814821,0.000961505814821,1.38040816327,0.342703820274,1.13890658078,0.28588349109,0.0370876130208,39.2156862745,26.4078395095,52.8250836947,39.1755102041,26.5306122449,53.0612244898,6.94692533728,22,0.0718407517137,239,0.0901835134972,22,153,0.822183098592,0.511932707355,0.523474178404,0.531298904538,0.4970657277,0.284037558685,59.7730829421,FAIXA_EVIDENCIA_BAIXA
CGENE_E72FF4551FE7,226,GENE_DEC8E809142F,FAIXA_POS_00::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FAIXA_POS_00,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,104,724,37,67,227,497,12.5603864734,35.5769230769,31.884057971,1.11582167832,0.00463838129245,1.05732208523,0.903116172157,0.000640107694941,0.000640107694941,1.20908672497,0.430948065462,0.746843559931,0.387477422118,0.0300330647081,35.8490566038,27.0364921058,45.1675170172,35.5971153846,25.9615384615,44.2307692308,4.75188591318,51,0.112201706321,375,0.122700971081,16,73,0.74941314554,0.429773082942,0.449530516432,0.644366197183,0.645539906103,0.521420187793,59.7706377152,FAIXA_EVIDENCIA_BAIXA
CGENE_76D04005C09F,227,GENE_4815CDD12C9A,NGRAM2::AJUSTE_ESTRUTURA_VENDA_ESTAVEL=>CONFIRMACOES_CANDIDATA_ACELEROU_POS,NGRAM2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,49,779,19,30,245,534,5.91787439614,38.7755102041,31.884057971,1.21614100186,0.00407827487223,1.11256038647,0.903116172157,0.000961505814821,0.000961505814821,1.38040816327,0.342703820274,1.13890658078,0.28588349109,0.0370876130208,39.2156862745,26.4078395095,52.8250836947,38.7326530612,26.4795918367,53.0612244898,6.96519795392,192,0.0897012539088,69,0.0856770364209,129,46,0.822183098592,0.511932707355,0.523474178404,0.530125195618,0.4970657277,0.284037558685,59.7496087637,FAIXA_EVIDENCIA_BAIXA
CGENE_3D037B3CDB40,228,GENE_2E5EB712F72B,TEMPO::MINUTO::06,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,20,808,9,11,255,553,2.4154589372,45,31.884057971,1.41136363636,0.00316810193937,1.23847167325,0.903116172157,0.00133813459117,0.00133813459117,1.7743315508,0.226874296379,1.62340018576,0.20261833126,0.044278981963,45.4545454545,25.7130626406,65.979369072,44.685,25,65,10.9542581114,121,0.0249955241646,25,0.0248559294942,100,20,0.895539906103,0.593896713615,0.615023474178,0.37617370892,0.290492957746,0.25205399061,59.658157277,FAIXA_EVIDENCIA_BAIXA
CGENE_CBCFA5FF0394,229,GENE_38ABA33C3D29,TEMPO::DATA::2026-07-29,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,220,608,74,146,190,418,26.5700483092,33.6363636364,31.884057971,1.05495867769,0.00465588461808,1.02640460592,0.903116172157,0.000366839181738,0.000366839181738,1.11506849315,0.554662904405,0.423591084931,0.515150580014,0.022618210272,33.7837837838,27.7215356153,40.1228005617,33.6909090909,27.7272727273,40.4545454545,3.17194234548,415,0.134500091648,110,0.130101289341,13,2,0.709507042254,0.351917057903,0.362676056338,0.751956181534,0.767018779343,0.615610328638,59.551056338,FAIXA_EVIDENCIA_BAIXA
CGENE_C162436B1C22,230,GENE_6C9F414E9614,NUM::MAX_DRAWDOWN_R::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,242,586,81,161,183,403,29.2270531401,33.4710743802,31.884057971,1.04977460556,0.00463838129245,1.02385453236,0.903116172157,0.000343753559009,0.000343753559009,1.10793198249,0.566142584995,0.396541425892,0.528880835724,0.0218841213114,33.606557377,27.8252077858,39.6424705052,33.5801652893,27.6859504132,39.6694214876,3.03036800818,351,0.144563949727,253,0.14282811075,1,,0.706572769953,0.333333333333,0.341549295775,0.762910798122,0.780516431925,0.694542253521,59.5231807512,FAIXA_EVIDENCIA_BAIXA
CGENE_1922E730442E,231,GENE_4E540214DDDF,NUM::TAXA_ALVO_MIN_DIA_PCT::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,159,669,7,152,257,412,19.2028985507,4.40251572327,31.884057971,0.13807890223,-0.0527725267801,0.712528604119,0.903116172157,0.0767029558776,0.0767029558776,0.0738275650215,1.92230420818e-20,68.4323082052,1.31308514701e-16,-0.287485156528,4.96894409938,2.18306741841,8.80621032922,4.25094339623,1.25786163522,7.54716981132,1.57875669278,362,0.138933412904,149,0.139404551492,3,2,0.025234741784,0.99941314554,0.99941314554,0.677230046948,0.705399061033,0.630281690141,59.4865023474,FAIXA_EVIDENCIA_BAIXA
CGENE_D26247685299,232,GENE_AE4EE6AF74B0,NUM::TAXA_ALVO_DESVIO_DIAS_PP::ATE_P10,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,184,644,18,166,246,398,22.2222222222,9.78260869565,31.884057971,0.306818181818,-0.049114331723,0.755020080321,0.903116172157,0.0542085556099,0.0542085556099,0.175433441081,6.41304487013e-15,53.2085520862,2.99950074759e-13,-0.253498592375,10.2150537634,6.29749249504,14.9409938351,9.81576086957,5.97826086957,14.1304347826,2.1189017551,180,0.136879079701,363,0.149451969889,1,,0.0404929577465,0.995892018779,0.995892018779,0.633607198748,0.737089201878,0.669307511737,59.4605829421,FAIXA_EVIDENCIA_BAIXA
CGENE_7D297BA42EB3,233,GENE_78851CB55765,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,159,669,7,152,257,412,19.2028985507,4.40251572327,31.884057971,0.13807890223,-0.0527725267801,0.712528604119,0.903116172157,0.0767029558776,0.0767029558776,0.0738275650215,1.92230420818e-20,68.4323082052,1.31308514701e-16,-0.287485156528,4.96894409938,2.18306741841,8.80621032922,4.33710691824,1.25786163522,7.54716981132,1.59475992297,266,0.139165256202,245,0.138968226506,3,2,0.025234741784,0.99941314554,0.99941314554,0.674491392801,0.705399061033,0.630281690141,59.4317292645,FAIXA_EVIDENCIA_BAIXA
CGENE_6011B80B92C1,234,GENE_ED20DD69EC27,TEMPO::DIA_SEMANA::2,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,220,608,74,146,190,418,26.5700483092,33.6363636364,31.884057971,1.05495867769,0.00465588461808,1.02640460592,0.903116172157,0.000366839181738,0.000366839181738,1.11506849315,0.554662904405,0.423591084931,0.515150580014,0.022618210272,33.7837837838,27.7215356153,40.1228005617,33.6254545455,27.2727272727,40,3.24267503578,35,0.134022693302,490,0.133546705298,2,13,0.709507042254,0.351917057903,0.362676056338,0.745109546166,0.767018779343,0.615610328638,59.4141236307,FAIXA_EVIDENCIA_BAIXA
CGENE_49D8DE99190D,235,GENE_4D8AA97130BD,NUM::HORA_MODAL::ATE_P10,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,158,670,39,119,225,445,19.0821256039,24.6835443038,31.884057971,0.77416570771,-0.013740110621,0.904396541225,0.903116172157,0.00420941853949,0.00420941853949,0.648179271709,0.0365480733238,4.66140912362,0.0308478650398,-0.0750314678238,25,18.6210345698,31.9707701747,24.8120253165,17.7215189873,31.6613924051,3.48665475665,381,0.137078879416,154,0.132746902444,24,12,0.25234741784,0.844679186228,0.845657276995,0.611893583725,0.702464788732,0.592136150235,59.3720657277,FAIXA_EVIDENCIA_BAIXA
CGENE_9A8014CB1AD5,236,GENE_53CB3A8EC657,TRANSICAO::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_CAIU,TRANSICAO,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,80,748,29,51,235,513,9.66183574879,36.25,31.884057971,1.13693181818,0.00421830147728,1.06848536516,0.903116172157,0.000663784670759,0.000663784670759,1.24130162703,0.379259311554,0.777234908822,0.377988139216,0.0306380401365,36.5853658537,26.563693015,47.2270185087,36.4,26.25,47.5,5.3846071346,240,0.114047255719,121,0.1168966813,84,42,0.764671361502,0.439945226917,0.477112676056,0.60465571205,0.605046948357,0.43926056338,59.2356220657,FAIXA_EVIDENCIA_BAIXA
CGENE_079A768B1B3F,237,GENE_D990E34DD282,NGRAM2::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_CAIU,NGRAM2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,80,748,29,51,235,513,9.66183574879,36.25,31.884057971,1.13693181818,0.00421830147728,1.06848536516,0.903116172157,0.000663784670759,0.000663784670759,1.24130162703,0.379259311554,0.777234908822,0.377988139216,0.0306380401365,36.5853658537,26.563693015,47.2270185087,36.1025,26.25,47.5,5.43584557978,45,0.11726607401,316,0.114679957214,24,102,0.764671361502,0.439945226917,0.477112676056,0.602699530516,0.605046948357,0.43926056338,59.1964984351,FAIXA_EVIDENCIA_BAIXA
CGENE_DF4C776AEBBD,238,GENE_5773E31C177F,NUM::CONCENTRACAO_MELHOR_DIA_PCT::ACIMA_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,191,637,53,138,211,426,23.0676328502,27.7486910995,31.884057971,0.870299857211,-0.00953931246937,0.942764125184,0.903116172157,0.0017335741479,0.0017335741479,0.775396661859,0.184272890402,1.95492456111,0.162057169255,-0.0485903282695,27.9792746114,21.8883331396,34.5024490022,27.7083769634,21.9895287958,34.554973822,3.28203218304,375,0.138941727766,186,0.14187091441,1,3,0.393192488263,0.651017214397,0.662558685446,0.678794992175,0.742957746479,0.659037558685,59.0551643192,FAIXA_EVIDENCIA_BAIXA
CGENE_7667D1D90723,239,GENE_264745571F27,NUM::TAXA_ALVO_DESVIO_DIAS_PP::ZERO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,184,644,18,166,246,398,22.2222222222,9.78260869565,31.884057971,0.306818181818,-0.049114331723,0.755020080321,0.903116172157,0.0542085556099,0.0542085556099,0.175433441081,6.41304487013e-15,53.2085520862,2.99950074759e-13,-0.253498592375,10.2150537634,6.29749249504,14.9409938351,9.80489130435,5.97826086957,14.6739130435,2.2068032862,474,0.146916444291,69,0.134071084377,1,,0.0404929577465,0.995892018779,0.995892018779,0.612871674491,0.737089201878,0.669307511737,59.045872457,FAIXA_EVIDENCIA_BAIXA
CGENE_45FB3EFA85FD,240,GENE_843CC31A7676,NUM::CV_TAXA_ALVO_DIARIA::ZERO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,179,649,18,161,246,403,21.6183574879,10.0558659218,31.884057971,0.315388522092,-0.0471889659035,0.757313889639,0.903116172157,0.0509466933536,0.0509466933536,0.183154067566,3.5666908761e-14,50.101628915,1.45985757175e-12,-0.24598620625,10.4972375691,6.47582005663,15.3435031653,10.130726257,6.14525139665,14.5251396648,2.26463637444,257,0.144629857586,278,0.14428474607,2,2,0.0451877934272,0.993544600939,0.993544600939,0.615805946792,0.728286384977,0.645833333333,58.9578442879,FAIXA_EVIDENCIA_BAIXA
CGENE_45E2667A3252,241,GENE_3D872B47379D,NUM::CV_TAXA_ALVO_DIARIA::ATE_P10,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,179,649,18,161,246,403,21.6183574879,10.0558659218,31.884057971,0.315388522092,-0.0471889659035,0.757313889639,0.903116172157,0.0509466933536,0.0509466933536,0.183154067566,3.5666908761e-14,50.101628915,1.45985757175e-12,-0.24598620625,10.4972375691,6.47582005663,15.3435031653,10.017877095,6.1312849162,14.5251396648,2.26390041555,413,0.146659060447,122,0.136974105264,2,2,0.0451877934272,0.993544600939,0.993544600939,0.614632237872,0.728286384977,0.645833333333,58.9343701095,FAIXA_EVIDENCIA_BAIXA
CGENE_2082D584C381,242,GENE_6EC2133EBC04,POS_000::AJUSTE_ESTRUTURA_ESTAVEL,POS_000,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,151,677,37,114,227,450,18.2367149758,24.5033112583,31.884057971,0.76851294401,-0.0134600574109,0.902237477752,0.903116172157,0.00418987168271,0.00418987168271,0.643403663343,0.0336150177251,4.63230196219,0.0313754403817,-0.0747968420937,24.8366013072,18.3388405078,31.9572713747,24.4927152318,17.880794702,31.7880794702,3.52215976586,231,0.1553153012,182,0.136698005966,69,53,0.244718309859,0.842136150235,0.848004694836,0.611893583725,0.693075117371,0.477699530516,58.4614632238,FAIXA_EVIDENCIA_BAIXA
CGENE_9EFD167BBE07,243,GENE_7694EDD4DAFE,FAIXA_POS_03::AJUSTE_ESTRUTURA_ESTAVEL,FAIXA_POS_03,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,155,673,38,117,226,447,18.7198067633,24.5161290323,31.884057971,0.768914956012,-0.0137926205979,0.902390684999,0.903116172157,0.00430971489436,0.00430971489436,0.642387111414,0.0351583157431,4.76667421646,0.0290158258705,-0.075873927791,24.8407643312,18.4210141923,31.8674587258,24.5612903226,18.064516129,31.6129032258,3.51768706699,203,0.176015936257,170,0.158450750833,99,75,0.246478873239,0.849765258216,0.848004694836,0.617762128326,0.700117370892,0.394072769953,58.4365219092,FAIXA_EVIDENCIA_BAIXA
CGENE_7686E9E96B54,244,GENE_213772443727,NGRAM3::AJUSTE_ESTRUTURA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_CAIU=>AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,41,787,16,25,248,539,4.95169082126,39.0243902439,31.884057971,1.22394678492,0.00353567177764,1.11710144928,0.903116172157,0.000853736504916,0.000853736504916,1.39096774194,0.307957394612,1.01263736405,0.314271836253,0.0349713023145,39.5348837209,25.6290925484,54.3632504502,38.943902439,24.3902439024,53.6585365854,7.31093071281,259,0.100618928101,34,0.0843313813918,177,25,0.826877934272,0.496478873239,0.532863849765,0.483176838811,0.449530516432,0.281396713615,58.294698748,FAIXA_EVIDENCIA_BAIXA
CGENE_291C05510A23,245,GENE_FA767901DAFE,FAIXA_POS_00::AJUSTE_ESTRUTURA_ESTAVEL,FAIXA_POS_00,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,151,677,37,114,227,450,18.2367149758,24.5033112583,31.884057971,0.76851294401,-0.0134600574109,0.902237477752,0.903116172157,0.00418987168271,0.00418987168271,0.643403663343,0.0336150177251,4.63230196219,0.0313754403817,-0.0747968420937,24.8366013072,18.3388405078,31.9572713747,24.5410596026,17.2185430464,31.7880794702,3.60616564843,9,0.177001770304,404,0.146445187451,3,119,0.244718309859,0.842136150235,0.848004694836,0.596244131455,0.693075117371,0.477699530516,58.1484741784,FAIXA_EVIDENCIA_BAIXA
CGENE_40A955F4741F,246,GENE_459CE76F6B9E,NGRAM2::AJUSTE_ESTRUTURA_ESTAVEL=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,NGRAM2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,153,675,39,114,225,450,18.4782608696,25.4901960784,31.884057971,0.799465240642,-0.0118147448015,0.914187643021,0.903116172157,0.00317670383761,0.00317670383761,0.684210526316,0.0678286163819,3.53282512231,0.0601651906936,-0.0653199587234,25.8064516129,19.2497372477,32.9543797788,25.3660130719,18.954248366,32.0261437908,3.33589226076,255,0.168753238437,82,0.163698596105,153,58,0.306924882629,0.779538341158,0.795187793427,0.636737089202,0.697769953052,0.321009389671,58.0438184664,FAIXA_EVIDENCIA_BAIXA
CGENE_9A8ADD794708,247,GENE_A6A061C2E67D,NUM::SCORE_ESTABILIDADE::ZERO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,81,747,29,52,235,512,9.78260869565,35.8024691358,31.884057971,1.1228956229,0.00383322831338,1.0610367893,0.903116172157,0.000543122781989,0.000543122781989,1.21505728314,0.451993356453,0.634734942348,0.425623806578,0.027687327329,36.1445783133,26.2174118247,46.7043671577,35.7432098765,25.9259259259,46.9135802469,5.47672123626,145,0.097321394123,266,0.102369942502,17,26,0.759389671362,0.394366197183,0.419600938967,0.599765258216,0.609741784038,0.535798122066,57.734741784,FAIXA_EVIDENCIA_BAIXA
CGENE_1121B3C826AC,248,GENE_4AEA64BFC6C4,POS_003::AJUSTE_ESTRUTURA_VENDA_CAIU,POS_003,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,15,813,7,8,257,556,1.8115942029,46.6666666667,31.884057971,1.46363636364,0.00267800882168,1.27717391304,0.903116172157,0.00126011828051,0.00126011828051,1.89299610895,0.263361954778,1.53713090709,0.215045369601,0.0430864049741,47.0588235294,24.6510111491,70.1223100917,46.7666666667,20,73.3333333333,13.0820073649,152,0.0742382638454,61,0.0789892480101,,,0.912558685446,0.574139280125,0.589788732394,0.25,0.214201877934,0.557511737089,57.6359546166,FAIXA_EVIDENCIA_BAIXA
CGENE_E7999533E1BC,249,GENE_B8DECA2626AC,TRANSICAO::AJUSTE_ESTRUTURA_ESTAVEL=>AJUSTE_ESTRUTURA_VENDA_ESTAVEL,TRANSICAO,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,153,675,39,114,225,450,18.4782608696,25.4901960784,31.884057971,0.799465240642,-0.0118147448015,0.914187643021,0.903116172157,0.00317670383761,0.00317670383761,0.684210526316,0.0678286163819,3.53282512231,0.0601651906936,-0.0653199587234,25.8064516129,19.2497372477,32.9543797788,25.491503268,18.3006535948,32.6797385621,3.59419105456,94,0.176106442802,243,0.164203107237,71,140,0.306924882629,0.779538341158,0.795187793427,0.610719874804,0.697769953052,0.321009389671,57.5234741784,FAIXA_EVIDENCIA_BAIXA
CGENE_10186A14E561,250,GENE_89F95CE23D73,FAIXA_POS_06::AJUSTE_ESTRUTURA_VENDA_CAIU,FAIXA_POS_06,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,15,813,7,8,257,556,1.8115942029,46.6666666667,31.884057971,1.46363636364,0.00267800882168,1.27717391304,0.903116172157,0.00126011828051,0.00126011828051,1.89299610895,0.263361954778,1.53713090709,0.215045369601,0.0430864049741,47.0588235294,24.6510111491,70.1223100917,46.8733333333,20,73.3333333333,13.3534033133,93,0.0728282397455,110,0.0992863678786,,,0.912558685446,0.574139280125,0.589788732394,0.245696400626,0.214201877934,0.545774647887,57.4911971831,FAIXA_EVIDENCIA_BAIXA
